date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:37:13	54214/54214	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:13%20GMT	https://www.w3schools.com/xml/xquery_add.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/xquery_add.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:15	55542/55542	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:14%20GMT	https://www.w3schools.com/xml/xquery_select.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/xquery_select.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:16	53340/53340	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:16%20GMT	https://www.w3schools.com/xml/xquery_functions.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/xquery_functions.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:18	53917/53917	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:18%20GMT	https://www.w3schools.com/xml/xml_dtd_building.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/xml_dtd_building.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:20	55461/55461	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:20%20GMT	https://www.w3schools.com/xml/xml_dtd_elements.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/xml_dtd_elements.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:23	55735/55735	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:23%20GMT	https://www.w3schools.com/xml/xml_dtd_attributes.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/xml_dtd_attributes.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:25	55956/55956	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:25%20GMT	https://www.w3schools.com/xml/xml_dtd_el_vs_attr.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/xml_dtd_el_vs_attr.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:27	52008/52008	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:27%20GMT	https://www.w3schools.com/xml/xml_dtd_entities.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/xml_dtd_entities.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:29	53696/53696	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:28%20GMT	https://www.w3schools.com/xml/xml_dtd_examples.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/xml_dtd_examples.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:31	54573/54573	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:31%20GMT	https://www.w3schools.com/xml/schema_howto.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/schema_howto.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:33	54476/54476	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:33%20GMT	https://www.w3schools.com/xml/schema_schema.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/schema_schema.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:35	53477/53477	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:35%20GMT	https://www.w3schools.com/xml/schema_simple.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/schema_simple.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:37	53638/53638	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:37%20GMT	https://www.w3schools.com/xml/schema_simple_attributes.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/schema_simple_attributes.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:39	65226/65226	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:39%20GMT	https://www.w3schools.com/xml/schema_facets.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/schema_facets.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:41	56830/56830	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:41%20GMT	https://www.w3schools.com/xml/schema_complex.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/schema_complex.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:43	53194/53194	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:43%20GMT	https://www.w3schools.com/xml/schema_complex_empty.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/schema_complex_empty.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:45	52808/52808	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:44%20GMT	https://www.w3schools.com/xml/schema_complex_elements.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/schema_complex_elements.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:48	54412/54412	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:48%20GMT	https://www.w3schools.com/xml/schema_complex_text.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/schema_complex_text.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:50	53276/53276	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:50%20GMT	https://www.w3schools.com/xml/schema_complex_mixed.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/schema_complex_mixed.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:52	62922/62922	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:52%20GMT	https://www.w3schools.com/xml/schema_complex_indicators.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/schema_complex_indicators.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:55	54529/54529	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:55%20GMT	https://www.w3schools.com/xml/schema_complex_any.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/schema_complex_any.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:37:56	54346/54346	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:37:55%20GMT	https://www.w3schools.com/xml/schema_complex_anyattribute.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/schema_complex_anyattribute.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:00	55094/55094	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:00%20GMT	https://www.w3schools.com/xml/schema_complex_subst.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/schema_complex_subst.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:02	55609/55609	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:02%20GMT	https://www.w3schools.com/xml/schema_dtypes_string.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/schema_dtypes_string.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:04	58842/58842	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:04%20GMT	https://www.w3schools.com/xml/schema_dtypes_date.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/schema_dtypes_date.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:08	54834/54834	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:07%20GMT	https://www.w3schools.com/xml/schema_dtypes_numeric.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/schema_dtypes_numeric.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:11	53720/53720	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:10%20GMT	https://www.w3schools.com/xml/schema_dtypes_misc.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/schema_dtypes_misc.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:13	61875/61875	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:13%20GMT	https://www.w3schools.com/xml/xml_services.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/xml_services.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:16	59234/59234	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:15%20GMT	https://www.w3schools.com/xml/xml_wsdl.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/xml_wsdl.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:17	67323/67323	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:17%20GMT	https://www.w3schools.com/xml/xml_soap.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/xml_soap.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:19	79626/79626	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:19%20GMT	https://www.w3schools.com/xml/xml_rdf.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/xml_rdf.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:22	77848/77848	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:21%20GMT	https://www.w3schools.com/xml/xml_rss.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/xml_rss.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:24	56050/56050	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:24%20GMT	https://www.w3schools.com/xml/dom_node.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/dom_node.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:25	51696/51696	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:25%20GMT	https://www.w3schools.com/xml/dom_nodelist.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/dom_nodelist.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:28	52348/52348	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:28%20GMT	https://www.w3schools.com/xml/dom_namednodemap.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/dom_namednodemap.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:30	58345/58345	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:30%20GMT	https://www.w3schools.com/xml/dom_document.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/dom_document.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:32	59287/59287	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:32%20GMT	https://www.w3schools.com/xml/dom_element.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/dom_element.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:34	53256/53256	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:34%20GMT	https://www.w3schools.com/xml/dom_attribute.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/dom_attribute.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:36	52510/52510	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:36%20GMT	https://www.w3schools.com/xml/dom_text.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/dom_text.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:38	52783/52783	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:38%20GMT	https://www.w3schools.com/xml/dom_cdatasection.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/dom_cdatasection.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:40	52190/52190	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:40%20GMT	https://www.w3schools.com/xml/dom_comment.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/dom_comment.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:42	52719/52719	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:42%20GMT	https://www.w3schools.com/xml/dom_parser.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/dom_parser.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:44	81232/81232	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:44%20GMT	https://www.w3schools.com/xml/xsl_functions.asp	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/xsl_functions.html	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:45	3235/3235	---M-Z	200	added ('OK')	image/gif	etag:%2296ad478671ecf1:0-gzip%22	https://www.w3schools.com/images/colorpicker.gif	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/images/colorpicker.gif	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:46	1860/1860	---M-Z	200	added ('OK')	image/gif	etag:%2221638653cbacf1:0-gzip%22	https://www.w3schools.com/images/w3schoolscom_gray.gif	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/images/w3schoolscom_gray.gif	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:48	38669/38669	---M-Z	200	added ('OK')	application/x-javascript	etag:%2243dc7d9b4b72d21:0-gzip%22	https://www.w3schools.com/lib/w3schools_footer.js	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/lib/w3schools_footer.js	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:48	2168/2168	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2020%20Feb%202017%2022:38:48%20GMT	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit	C:/Users/anonymous/Desktop/xml_Schema/asd/translate.google.com/translate_a/element.83a0d8.delayed	(from https://www.w3schools.com/xml/schema_intro.asp)
23:38:50	2502/2502	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Feb%202017%2022:38:50%20GMT	https://www.w3schools.com/xml/GET	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/GET.84.delayed	(from https://www.w3schools.com/xml/default.asp)
23:38:50	170/170	---M--	200	added ('OK')	text/xml	etag:%228be2d64df843d21:0%22	https://www.w3schools.com/xml/note.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/note.xml	(from https://www.w3schools.com/xml/default.asp)
23:38:51	1152/1152	---M--	200	added ('OK')	text/xml	etag:%22d557314ef843d21:0%22	https://www.w3schools.com/xml/simple.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/simple.xml	(from https://www.w3schools.com/xml/default.asp)
23:38:51	1207/1207	---M--	200	added ('OK')	text/xml	etag:%22b86b894ef843d21:0%22	https://www.w3schools.com/xml/simplexsl.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/simplexsl.xml	(from https://www.w3schools.com/xml/default.asp)
23:38:52	2561/2561	---M-Z	200	added ('OK')	image/gif	etag:%22959d4114cbacf1:0-gzip%22	https://www.w3schools.com/images/w3cert.gif	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/images/w3cert.gif	(from https://www.w3schools.com/xml/default.asp)
23:38:53	184/184	---M-Z	200	added ('OK')	text/plain	etag:%2216b767b4d6bd21:0-gzip%22	https://www.w3schools.com/xml/ajax_info.txt	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/ajax_info.txt	(from https://www.w3schools.com/xml/ajax_intro.asp)
23:38:54	39419/39419	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:54%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=tryajax_first	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit0637.html	(from https://www.w3schools.com/xml/ajax_intro.asp)
23:38:56	9273/9273	---M-Z	200	added ('OK')	image/gif	etag:%2288f686f031fd21:0-gzip%22	https://www.w3schools.com/xml/ajax.gif	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/ajax.gif	(from https://www.w3schools.com/xml/ajax_intro.asp)
23:38:57	3898/3898	---M--	200	added ('OK')	image/gif	etag:%22a40bbd5a2bcf1:0%22	https://www.w3schools.com/xml/nodetree.gif	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/nodetree.gif	(from https://www.w3schools.com/xml/dom_intro.asp)
23:38:59	39170/39170	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:38:58%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=tryxml_change_html_element2	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryitfc98.html	(from https://www.w3schools.com/xml/dom_intro.asp)
23:39:02	39192/39192	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:39:02%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=tryxml_change_html_element	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit5a8c.html	(from https://www.w3schools.com/xml/dom_intro.asp)
23:39:03	860/860	---M-Z	200	added ('OK')	text/xml	etag:%22f5fa18a35c25d21:0-gzip%22	https://www.w3schools.com/xml/books.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/books.xml	(from https://www.w3schools.com/xml/dom_intro.asp)
23:39:04	39430/39430	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:39:04%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_loadxmldoc	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit018a.html	(from https://www.w3schools.com/xml/dom_intro.asp)
23:39:07	39400/39400	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:39:06%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_loadxmltext	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit0c95.html	(from https://www.w3schools.com/xml/dom_intro.asp)
23:39:09	341/341	---M--	200	added ('OK')	text/xml	etag:%222ebd22a648abd01:0%22	https://www.w3schools.com/xml/note_in_dtd.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/note_in_dtd.xml	(from https://www.w3schools.com/xml/xml_dtd_intro.asp)
23:39:11	183/183	---M--	200	added ('OK')	text/xml	etag:%229e84c3a548abd01:0%22	https://www.w3schools.com/xml/note_ex_dtd.xml	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/note_ex_dtd.xml	(from https://www.w3schools.com/xml/xml_dtd_intro.asp)
23:39:12	14535/14535	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:39:12%20GMT	https://www.w3schools.com/xml/tryxslt.asp?xmlfile=cdcatalog&xsltfile=cdcatalog	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryxslt6802.html	(from https://www.w3schools.com/xml/xsl_intro.asp)
23:39:14	3072/3072	---M-Z	200	added ('OK')	image/gif	etag:%22cb6597d92c10cf1:0-gzip%22	https://www.w3schools.com/xml/pic_xpath.gif	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/pic_xpath.gif	(from https://www.w3schools.com/xml/xpath_intro.asp)
23:39:14	15967/15967	---M--	200	added ('OK')	image/jpeg	etag:%22acf9f15d2226d21:0%22	https://www.w3schools.com/xml/img_xpath_folders.jpg	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/img_xpath_folders.jpg	(from https://www.w3schools.com/xml/xpath_intro.asp)
23:39:17	39974/39974	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:39:17%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_nodetype	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit3110.html	(from https://www.w3schools.com/xml/dom_nodetype.asp)
23:39:19	40178/40178	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:39:19%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_nodevalue	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit7711.html	(from https://www.w3schools.com/xml/dom_nodetype.asp)
23:39:22	39653/39653	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:39:22%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_xmlhttprequest_first	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit7a7c.html	(from https://www.w3schools.com/xml/dom_http.asp)
23:39:24	39533/39533	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:39:23%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_xmlhttprequest_header	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryitb2c2.html	(from https://www.w3schools.com/xml/dom_http.asp)
23:39:26	39705/39705	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:39:25%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_xmlhttprequest_lastmodified	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit07fe.html	(from https://www.w3schools.com/xml/dom_http.asp)
23:39:29	39705/39705	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:39:29%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_xmlhttprequest_suggest	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryit9ea9.html	(from https://www.w3schools.com/xml/dom_http.asp)
23:39:31	39843/39843	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202017%2022:39:30%20GMT	https://www.w3schools.com/xml/tryit.asp?filename=try_dom_xmlhttprequest_database	C:/Users/anonymous/Desktop/xml_Schema/asd/www.w3schools.com/xml/tryitec40.html	(from https://www.w3schools.com/xml/dom_http.asp)
